term_str,n,n_chars,p,s,i,h
priests,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
44,2,2,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
yahoo,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sordid,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
brigadoon,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
malibu,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
slant,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
threshold,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
senora,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
amicably,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
zoned,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
allegedly,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
matic,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
miche,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
hesitation,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
lynnies,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
flinging,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
interred,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
stating,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sandeeps,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
drafty,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
interactive,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
scaly,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
remodelling,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
forgave,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
lameness,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
worths,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
paths,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
congeniality,2,12,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
luncheons,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
hula,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
reaper,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
afterthought,2,12,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
disbarred,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
intensity,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
wolverine,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
exhaust,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
tete,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
schoolchildren,2,14,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
objection,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
scaled,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
totsy,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
trent,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
skips,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
irving,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
whiz,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
repulsed,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
roomed,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
weary,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
anatomy,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
natasha,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
pheromones,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
inflicted,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
fighty,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
follows,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
joels,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
backgammon,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
flavorless,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
reeses,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
nerdy,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
crypt,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
birdie,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
freeloading,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
democrat,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
nausea,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
birdbath,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
screamer,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
prompt,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
pimply,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
lances,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
callin,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
stylish,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
rejoin,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
judith,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
arteries,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
gazelle,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
thoughtless,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
bumpy,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
baggie,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
germs,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
brazzlefrat,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
mafia,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
genetic,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
filth,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
watermelon,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
truffles,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
villagers,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
snowwoman,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
grueling,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
stepsister,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
merge,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
bistro,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
fredo,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sopping,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sundaes,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
swords,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
ensuring,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
buyers,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
somerset,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
bren,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
shore,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
healed,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
muscles,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
lunching,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
schmutsing,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
comebacks,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
mowing,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
saga,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
virus,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
paneling,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
griffiths,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
harvards,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
gunsmoke,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sweethearts,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
cuticle,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
pressuring,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
traits,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
madrigal,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
1968,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
ant,2,3,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
demented,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
casually,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
strappadoed,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
hart,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
détat,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
zoom,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
serena,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
tylers,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
identifying,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
thinglets,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
anywheres,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
anniversaries,2,13,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
distinctive,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
hungover,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
weeklies,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
milks,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
1980,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
willed,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
cremation,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
infinite,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
rupaul,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
paramedics,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
flashed,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
silently,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
sí,2,2,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
nothin,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
diem,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
woodpeckers,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
ryder,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
flooginshorts,2,13,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
timid,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
discotheque,2,11,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
tilted,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
wildest,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
vera,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
whine,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
dandridge,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
stooges,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
arcade,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
vivian,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
bids,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
drool,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
relating,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
maternal,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
polls,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
reverends,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
blaine,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
fumes,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
torturous,2,9,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
preparations,2,12,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
comedic,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
thinglet,2,8,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
boykin,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
fiving,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
deposed,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
racist,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
angus,2,5,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
squeaks,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
putrid,2,6,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
delectable,2,10,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
rabbits,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
soir,2,4,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
devious,2,7,1.8545736103448116e-06,539207.5,19.040481037977273,3.531197366130344e-05
mandated,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
uneducated,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
flavorful,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
cbs,1,3,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
handmake,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
vine,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
jonson,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
desiring,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
gerunds,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
withdrawn,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
grapefruits,1,11,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
damen,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
opportunitys,1,12,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
stabilized,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
edward,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
schmouvre,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
supercool,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
modular,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
hoppers,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
greatlys,1,8,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
zahn,1,4,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
picklepuss,1,10,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
operas,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
troys,1,5,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
grains,1,6,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
maybrooke,1,9,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
unwired,1,7,9.272868051724058e-07,1078415.0,20.040481037977273,1.8583273635824125e-05
